smiles,reward
CNC1=C(F)CCCCCCCCNC1,17.370955639016856
CCCCC1CNCCNC(CF)=C(O)C1,11.462927389689773
CCC1CCCCCCNCC(OC)=C(F)C1,15.567196527190067
FCC1=CCCCCCCCOCCN1,17.213728912396054
COC1=C(F)CCCCCCCCNC1,16.5139212056299
CCCNC1COCCC(CC)C(F)=C1OC,11.190234467808375
CCCC1CCCCOCCCC(NC)=C(F)C1,14.918633475032452
CC1CCCCCCCNCCNC(CF)=C1O,14.75828600510408
COCCNCCCC1OC2C3CCC2(F)C1(C)C3O,0.7902033702452363
CNC1=C(F)C2=CCCCC(CCCNC1)C2,6.713184313312949
CCCCC1CCCCCCNCC(NC)=C1F,14.526371143815139
CNC1=C(F)CC(C)CCCCCCCNC1,16.01745430344437
FCC1=CCCCCCCOCCCN1,17.249294255475156
COC1=C(F)C(C)C(C)CCCCOCCCNC1,12.207098524311332
CCC1CCCCCNCCCNC(CF)=CC1C,11.776669031828265
COC1=C(F)C(C)CCCCCOCCNC1,13.90222764593386
OC1=C(CF)NCCCOCCCCC1,16.04017691020581
COC1=C(F)CCCCCCOCCCCCNCC1,17.074151083464145
COC1=C(F)CC(C)CCCCCCNC1,15.478298348786138
COC1=C(F)CCCCCCC(C)OCCNC1,14.713279079743552
COC1=C(F)C(C)(C)CCCCOCCCNC1,16.172649712313017
COC1=C(F)C2CCCCCC2OCCNC1,12.365710055324557
CNC1=C(F)CCCCCCCCCOCC1,17.27598988566075
CNC1=C(F)CCCC(C)COCC1,11.813067529012425
OC1=C(CF)NCCOCCCCCCC1,16.498734602875707
CCCC1CCCCOCCCNC(CF)=C1O,12.837923121625503
COC1=C(F)CCCCCCCOCCNCC1,16.717189361400855
CNC1=C(F)CC(C(C)C)OCCC1,13.251355178238361
N=CC1C=C(CF)NCCCOCCCCC1,6.822091429363861
CCC1CCCCOCCNCC(OC)=C(Cl)C1,13.55944847645197
CCC(C)C1CCCNCC(OC)=C(F)C1,10.365927249730959
CNC1=C(F)CCCCC(C)CCOCC1,15.269136940576331
COCCNC1=C2C=C(CCOCC1)CCC2C=O,2.0502666624571226
CCCC1CNCCNC(CF)=CCCCO1,12.17725962982818
CNC1=C(F)C(C)CCCCCCOCCC1,15.891513714044295
CCCC1CCOC(C(O)CCNCCF)C1,5.460155761672655
COC1=C(Cl)CCCCC(C)OCCNC1,12.491120612561074
FCC1=CCCCCCCCCCNCCCN1,17.74105645755882
COC1=C(F)CC(C)C(C)CCCCOCCNC1,12.056883200877634
CNC1=C(Cl)CCCCCCCOCC1,16.141665586052014
COC1=C(F)CCCCCCCCOCCCNC1,16.98530448902906
CCC1(C)CCCNCC(NC)=C1F,12.442370311834994
CCC1CCCCOCCNCC(OC)=C(F)C1C,11.602545845525814
CNC1=C(F)C(C)CCCCCCCOCC1,15.896116969073162
COC1=C(F)CCCCCOCCOCC1,14.830357445883664
COC1=C(F)CCCCCCCCNCC1,16.921826341148467
CNC1=C(Cl)CCCCCCCCOCC1,16.67641533836798
COC1=C(F)CC(C)CCCCCOCCNC1,14.841346817893786
CNC1=C(F)C(C)COC(C)CCCOCC1,10.266553245929765
CC1CCCCC(O)=C(CF)NCCCO1,13.176359709354436
CNC1=C(O)C(F)C(C)CCOC1C,6.896727742208516
FCC1=CCCCCCCOCCN1,16.191537756499873
COC1=C(F)C(C)CCC(C)CCCOCCCN1,12.474273269682175
CNC1=C(Cl)C(C)CCCCCCOCC1,14.559990127010794
CCC(CC)C1CCOCCC(NC)=C1F,12.571507691467492
CCC1CCCNCC(NC)=C(F)CCC1,14.837786105240674
COC1=C(F)C(C)C(C)CCCCCCCNC1,13.706457466559518
CCC1CCCCCCNCCC(OC)=C1F,15.269144563593139
CNC1=C(F)C(C)(C)CCCCCOCC1,16.295610308561237
CCC(C)CCCOC1=C(CF)NCCC1,8.056866629504187
CNC1=C(Cl)CCCCCCCCCCNC1,17.402804171207567
CCC1C(Cl)=C(OC)CNCCCOCCCC1C,11.108538047270844
CNC1=C(F)C(C)C(C)CCOCCOCC1,10.744733772283631
COC1=C(F)CC(C)C(C)CCOCCCNC1,10.871615706569823
COC1=C(F)C(C(C)C)CCOCCCNC1,12.178441936917935
CCCC1CCCCOCCCNCC(OC)=C1F,13.738977438521506
CC1CCCCNC(CF)=C(O)CCC1,14.992469214401295
CCCC1CCCCCCOCCCNC(CF)=C1O,13.89775589736208
CCC1CCCCCCOCCC(NC)=C1F,15.015524422396153
CCCCC1CCOCCC(NC)=C1F,14.192608524133556
CCCC1CCCC(O)=C(CF)NCCOCC1,13.750726649509504
CCCC1CCNCCC(OC)=C(Cl)CC(C)C1,11.749068011428038
COC1=C(F)CC(C)CCOCCCOCC1,12.82499168460111
CCCC1CC(F)=C(NC)CCNCCC1C,10.482002620371913
OC1=C(CF)NCCCOCCCCCCC(O)C1,13.938760877370639
CC1CCCCCOCCNC(CF)=C1O,13.22278759397669
CNC1=C(F)C(C)(C)CCCCCCOCC1,16.76260464832493
CC1C=C(CF)NCCCOCCCCC1,13.938287562776479
CC1CCCCCCOCCNC(CF)=C1O,14.035378547147003
CNC1=C(F)CC(C)CCCCCCOCC1,15.99163159705225
CNC1=C(F)CCCCCCCCCCOCC1,17.210889306062384
CC1COCCNC(CF)=C(O)C(C)C1,7.830297721474131
CC1CCC=C(CF)NCCNCCCCCC1,15.586755980105591
CCC1CCCCCOCCNCC(NC)=C(F)CC1,14.845649644391669
CNC1=C(F)CCCCCCCCOC1,16.773133630954298
CCC1CCCC=C(CF)NCCCO1,12.761495107937522
COC1=C(F)CCCCC(C)CCCNC1,15.822473686403898
COC1=C(F)CCCCC(C)COCCNC1,13.565382968025126
CNC1=C(F)CCCCC(C)CCCNC1,15.57192806384541
CCC1CCCCCOCCNCC(OC)=C(F)C1,14.841041273260151
OC1=C(CF)NCCNCCCCCCCCC1,17.53645548119529
COC1=C(F)CCCCCCCC(OC)CCNC1,15.817633367710469
OC1=C(CF)NCCNCCCCCCCCCC1,17.676853115022087
COC1=C(F)COCCCCCC(C)CCCNC1,15.250546230306606
CNC1=C(F)CCCCCCCOCCC1,17.130745124755435
CCC1CCC(O)=C(CF)NCCCOC1,11.923123518856684
CC1CCCC(O)=C(CF)NCCOCC1,13.357935616472425
CCCC1CCOCC=C(CF)NCCCO1,11.548674150672083
CCC1C(F)=C(OC)CNCCCCOCC1C,10.276381125106974
CCC1CCCOCCNCC(OC)=C(F)CC1,14.355637147363087
CC(C)CC1C=C(CF)NCCOCCCO1,9.732009985033953
CNC1=C(F)CCC(C)CCCCOCCOCC1,15.167379956568634
CCC1CCCCCCCOCCC(NC)=C1F,15.476916357238386
CNC1=C(F)CCCCCCCCCCCNCC1,17.68313329661664
FCC1=CCCCCCCCCNCCN1,17.516641953650463
COC1=C(F)CCCC(C)CCCOCCNC1,15.057626831521485
COC1=C(F)CCC(C)COCCCCNC1,13.194771598194734
COC1=C(F)CCCCCCCCCOCCNC1,16.988110669777924
CCC1CC=C(CF)CNCCOCCCC1,10.392443886520017
CC1CC(O)=C(CF)NCCCOC1C,7.769854760696277
COC1=C(F)CCCCCCCCCN1,16.600570228640013
CC1C=C(CF)NCCCOCCCCCC1,14.661846132973725
CCC1CCCCCCNCC(OC)=C1F,14.589600783446096
CC1CCCCCC(O)=C(CF)NCCO1,13.27006594418022
CNC1=C(F)CCCCCCCCOCCOC1,16.836916252381783
CNC1=C(F)CC(C)CCCCCOCC1,15.378165517011576
COC(C)CNCCCCCC1CC=C(CF)CC1,4.08702442690934
CCC1CCN(C)CC(NC)=C(F)C(C)C1,6.876206796470727
FCC1=C2CCCC(CNCCN1)CO2,5.39113294238967
COC1=C(F)CC(C)CCCCCCCNCC1,16.586594190022996
COC1=C(O)CC(CCC(C)C)OCCCN1,10.320772345600085
C1#CC2=C(CO1)OCCCOCCCC2,5.469797718407703
COC1=C(F)CCC(C)CCCNCCCOCC1,14.985987373918157
FC1=C2CCN3CC#CCC(CO2)OC13,-2.0
COC1=C(F)C(C)CC(C)CCCNC1,11.212126003172726
CC1CC=C(CF)NCCCOCCCCC1,14.769219091244974
CCCC1CCCNCC(OC)=C(F)CCC1,15.251231527047432
CC1CCCC(CCCNCC(N)CF)CC1,7.786606921579898
OCC1C=C(CF)NCCCOCCCCC1,12.129916057795928
CNC1=C(F)CCCCCCCCCOCCC1,17.193658685630492
CNC1=C(F)CC(C)CCCCCCCCNC1,16.461345341487334
CCC1CCCOCCCNC(CF)=C(O)CC1,14.002481437410026
FCC1=CCCCCCCCCOCCN1,17.51650060624568
CCC1CCCCC(F)=C(OC)CNCCC1,15.95778403738138
CCC1(C)CC=C(CF)NCCNC1,7.869109213402998
COC1=C(F)CCCC(C)CCCNC1,14.747955210668165
CCCC1CCCOCCNCC(NC)=C(F)CC1,14.043594138746535
COC(CO)COCC1CC(C)OCCCCCO1,8.164988400956318
COC1=C(F)C(C)CCCCCCCNCC1,15.901266691030493
CCC1CCCCC(F)=C(OC)CNCCO1,13.670314894054128
CNCCOCC1COC2CCCCC(CC2F)O1,4.298875166012039
CNC1=C(F)CC(C)(C)CCOCC1,12.44818172985822
CCC1CCCCOCCCNC(CF)=C1O,12.951442490916563
CC1CCCCCCNCCNC(CF)=C(O)CC1,15.535306140249045
CCC1CCCCCOCCCNC(CF)=C1O,13.64990390065812
CC1CCCCOCCNC(CF)=C(O)C1,13.481862264351914
CCC1CC=C(CF)NCCCOCCCC1,14.101554036711011
CNC1=C(F)CCC(C)CCCOCC1,14.499183153978805
CC1CCC(CCOOCCCNCCF)C1C,2.1182403357978803
CNC1=C(F)CC(C)(C)CCCNC1,13.22564621480099
COC1=C(F)C(C)CC(C)CCOCCNC1,10.865561866617973
CCCCCCC1CCCNCC(NC)=C1Cl,9.944196774203531
CC1CCCCCCOCCCNC(CF)=C1O,14.482754540061894
COC1=C(F)C(C)C(C)CCCOCCNC1,11.028631907286348
OC1=C(CF)NCCOCCCC(O)CCC1,13.007684694939773
COC1=C(Cl)CCCCCCCCCCNC1,16.144956209512344
CCCCC1C=C(CF)NCCCOCCC1,12.102236634694105
COC1=C(F)C(C)(C)COC(C)CCNC1,8.933945326498636
CC1COC(C)CCNC(CF)=C(O)C1,7.571181159828783
COC1=C(F)C(C)OCC(C)(C)CCNCC1,10.047347591138895
CCCCC1CC=C(CF)NCCCO1,10.958935618175243
CCC1CCCCNCC(OC)=C(F)CC1,14.848995446838877
CNC1=C(F)CCCCCC(C)CCCNC1,16.1038924023927
CCC(C)C1OCCOCCCNC(CF)=C1O,8.641734615434673
COC1=C(F)CCCCCCCCCNCC1,17.192503757172265
CC1(C)CCCCCOCCCNC(CF)=C1O,16.321607670427248
CCCCCC1CCNCCNC(CF)=C1O,8.048064254180625
COC1=C(Cl)CCCCCCCOCCNC1,15.415698090170466
CC1(C)C=C(CF)NCCNCCCC1,14.196717938295834
COC1=C(F)C(C)CC(C)CCCOCCNC1,11.972177410185614
COC1=C(F)C(C)CCCC(C)OCCNC1,10.627224375163793
CCC1(C)COCCCC(NC)=C1F,11.658544990081294
COC1=C(F)C(CCC(C)C)CCOCCNC1,11.375940906089502
CCC1CCCCCOCCNC(CF)=C(O)C1,14.260091121664782
CNC1=C(F)C(C)CCCCOCCOCC1,14.089133531151884
CCCCC1CCCOCCC(NC)=CO1,10.913308527494786
CNC1=C(F)CC(C)CCCCCCNC1,15.462894858176947
COC1=C(F)CC(C)(C)CCCNC1,12.806320947572146
FCC1=CCCCCCCCCOCCCN1,17.646165974575993
COC1=C(F)C(C)C(C)CCCCCOCCNC1,12.505645973794199
CNC1=C(F)CCCCCCCCOCCCOCC1,17.076575214818746
CCC1CC(F)=C(OC)CNCCCC1C,10.64229684315481
CCN1CCCOCC(C)CC(O)=C1CF,10.209773584193755
CCC1CCCNCC(OC)=C(F)C(C)C1,11.440077314443824
CCC1CC(O)=C(CF)NCCOC1C,7.160789245710702
CNC1=C(F)C(C)CCCCCCCNCC1,16.04510362589226
CCCC1C=C(CF)NCCCOCCC1,11.938049002451024
CCCCCC1COCCNC(CF)=C1O,8.796408648387136
CCCC1CCOCCC(NC)=C(F)C(C)CC1,12.337566624218738
COC1=C(F)CC(C)CCCCCCNCC1,16.106888772679547
CNC1=C(F)CCCCCCCCOCCCC1,17.207568177354858
COC1=C(F)CCCCCCCCCCNCCCNC1,17.42536938223088
CCC1CCOCCC(NC)=C(F)C1,12.046711386349568
FCC1=CCCCCCCCCOCCCCN1,17.74264518820714
CNC1=C(F)CC(C)CCCCCCCOCC1,16.367960968364745
FCC1=C2CCCCCCC2COCCN1,17.66014739906244
CCCCC1CCC=C(CF)NCCCO1,12.265234644055802
CCCCCC1CCCNCC(OC)=C(F)CO1,8.61387571802883
CCCC1CCOCCNC(CF)=C(O)C1,11.953570814651561
CCC1CCCC(O)C=C(CF)NCCOC1,10.208179743537075
CCC1CCCCCCNCC(NC)=C(F)C1,15.339810261430967
CNC1=C(F)CC(C)C(C)CCCOCCOCC1,11.881570917307714
CCC1CCCC=C(CF)NCCCCOCCCC1,15.100121412515563
FCC1=CCCCCCCCCCOCCCN1,17.719844925116625
CNC1=C(F)CCC2CCCC=C(CNC1)OCC2,3.414699995270015
CCC1CCC=C(CF)NCCNCCCC1,14.582508979276053
COC1=C(F)CC(C)CCCCOCCCNC1,14.522201523355365
CCC1CC=C(CF)NCCCOCCC1,13.51533177560864
COC1=C(F)CCC(C)CCCOCCCNCC1,15.186969613616649
COC1=C(F)CCCCCCCOCCCCNC1,16.995291705130153
CCC1CCCNCCC(OC)=C(F)C(C)CC1,13.147286158278447
CNC1=C(C)C(C)CCCCCCCCNC1,16.189917210308007
CC1C=C(CF)NCCCOCCCCC1C,11.094618477182348
FCC1=CCCCCCOCCCN1,16.27271899848462
CCC1CCCC(O)=C(CF)NCCCO1,12.544797546903698
CNC1=C(F)CCCCCCCOCCOC1,16.646626726675226
CNC1=C(F)CCCCCCCCOCCCNC1,17.38385388377609
CCC1CCCC(O)=C(CF)NCCOCC1,13.731703054382669
CNC1=C(F)C(CC(C)C)CCCCCCNC1,14.048111831706425
CNC1=C(F)CCCCCCCCNCCOCC1,17.367690280089874
CCC1CCCNCC(OC)=C(F)C(C)CCC1,13.187638432836472
CCCCCC1CCCNCC(NC)=C(F)C1,9.405544892530722
CCC1COCCCOCCC(OC)=C(F)C1,11.656734940314072
CCCCC1CCCNCC(NC)=C(F)C1,13.310890687806738
COCCCOCC(O)C(C)(C)C,3.7644418647856193
CC1CCCOCCCNC(CF)=C(O)CC1,14.229128697745976
CC1CCCCCCNCCNC(CF)=C1O,14.141296526273916
CCC1CCCOCCCOCCC(OC)=C1F,13.089972556111494
CNC1=C(F)CC(C)CCCCOCCCOC1,14.253123772434565
COCCCOCCCNC1=CC2CCCC2C1,6.535314078782307
CCC1C=C(CF)NCCOCCOCCCC1,12.59737540992167
COC1=C(F)CC(C)C(OC)CCOCC1,8.62655548619193
CNC1=C(F)CCC(C)CCCCCOCC1,15.894075885043359
CC1CCOCCNC(CF)=C(O)CC1,12.38000962095793
CCC(C)C1CCCOCCNCC(OC)=C(F)CC1,11.705170582265929
CC1CCCC(O)=C(CF)NCCCO1,12.02827344204207
CCC(C)C1CC(F)=C(NC)CCOCCC(O)C1,8.593733890876496
OC1=C(CF)NCCCOCCC1,12.6249892916234
CCCC1CCOCC(OC)=C(F)CCO1,10.851790359220798
CCCC1COCCNCC(OC)=C(F)C1,11.232300052947965
COC1=C(F)C(CCC(C)C)CCCNC1,13.851149241335325
COC1=C(F)CCCCCCCCCNCCOCC1,17.04406320315505
CC1CCCCCNCCCNC(CF)=C(O)C1,14.879957667320278
CNC1=C(F)C(C)(C)CCCCCCCCNC1,17.513421671086785
CC1CCCCNCCNC(CF)=C(O)C(C)C1,11.671791252040459
CCC1CCCCCOCCC(NC)=C1F,14.316646193035506
CCC1COCCNC(CF)=C(O)C1C,7.6347616316984865
CCCC1C(C)C=C(NC)CCNCCCCC1F,9.212283442554766
CC1CCCOCCCNC(CF)=C(O)C1,13.365819477642455
CCCC1CCOCCNC(CF)=C(O)C1C,9.053160203197523
COC1=C(F)C2C(C)CCC2CCCOCCNC1,11.188227588464184
COC1=C(F)CCCCCCOCCCNC1,16.48638666825436
CNC1=C(O)CCCCCCCCCCNC1,16.3405171882306
COC1=C(F)CCCC(C)OCCOC1,11.179494555250805
CC1CCC(O)=C(CF)NCCCO1,10.194494490518215
COCCCOCC1=C(F)C(C)CCCOC1,7.053863302273642
CC1COCCNC(CF)=CCCCO1,10.54399565625501
CNC1=C(F)CC(C)COC(C)CCCOCC1,10.634482524090211
CCCC(C)C1CCCNCC(OC)=C1F,12.157473502000727
FCC1=CCCCCCCCOCCCNC1,12.297757992707153
CCCC1COCCCNC(CF)=C(O)C1,11.28515093231411
CC(C)CCCC1OCCCNC(CF)=C1O,11.931923174613702
FCC1=C2CCCC(CCCOCCCN1)CC2,9.290907582205671
COC1=C(F)CCC(C)CCCCOCCCNC1,15.189389071933963
CC1CC=C(CF)NCCCOCCCC1,14.089481217878282
CNC1=C(F)C(C)(C)CCCCOCCOC1,15.42242959093323
COC1=C(Cl)C(C)(C)CCCCCOCCNC1,15.093621360263839
COC1=C(F)CCCCCCCCOCCNCC1,16.933782968428392
COC1=C(F)CC(C(C)C)COCCOCC1,11.009874172273804
CCCC1CCCOCCC(NC)=C(F)C1C,10.972771602059916
CNC1=C(C)OCCCC(C)CCOCC1,12.968880622247513
COCC1=C2CC#CC2CCCCCOCCN1,5.718366074813528
CCC1CCCOCCNCC(OC)=C(Cl)CCC1,14.783555457031051
CC1CC=C(CF)NCCCOCCC1,13.253274573615716
CCC1CCCCNCC(NC)=C(F)CC(C)C1,12.431603200652374
CNC1=C(F)C(C)C(C)CCCCCCNC1,12.929984041402864
CCCC1CCCCCCNCC(NC)=C1F,14.39681328367143
CCCCC1CCCNCC(NC)=C(F)CC1,14.105963632439416
CCC1CCCNCC(OC)=C(F)CC1,13.88566041053958
CNC1=C(F)CCCCC(C)COCC1,13.576820652885079
CCCC1CC(O)=C(CF)NCCCO1,10.473165191138513
COCCNC1=C2CCC(F)CC2CCCOCC1,7.728391865514117
COC1=C(F)C(C)CCCCCCCNC1,15.242120724506746
CCC1CCOCCC(NC)=C(F)C(C)C(C)C1,9.864137735571575
OC1CCC=C(CF)NCCCOCCCC1,13.702723564295429
CCCCCCC1CCCNCC(OC)=C1F,9.747274975056474
COC1=C(F)CCCCCCCOCCNC1,16.479415042321552
FCC1=CCCCCCCCCOOCCN1,10.512548785336588
CNC1=C(F)C(C)CCCCCCOCC1,15.229979460020575
CCCC1CCC(C)C(F)=C(NC)CCOC1,11.1186112524502
COC1=C(F)CCCCC(C)CCCNCC1,16.420978976085944
COC1=C(F)CC(C)CCCOCCNC1,13.297823469530147
CCCCC1COCCNC(CF)=C1O,12.08862376117262
COC1=C(F)CCC(C)CCCOCCCCCNC1,15.787534826909521
CCCCC1CCNCCC(OC)=C1F,14.202594943069151
CCC1CCCNCC(OC)=C(F)C(CC)CC1,12.199909982011881
CCCC1CCOCCCC(NC)=C(F)CC1,14.566840228696654
CCCC1CCCOCCCNC(CF)=C1O,12.172260605930843
CCC1CCCCCCCNCC(OC)=C1F,15.365652521211539
CNC1=C(F)C(C)(C)CCCCCCCNCC1,17.490840492992916
CCCC1CCCOCCNCCC(OC)=C(F)C1,14.201999501245066
CCCCC1OC=C(NC)CCOCCCCC1F,9.258794881779066
CNC1=C(F)CCCCCCCOCCCOCC1,17.000339905637706
CCC1CCCCOCCCNCC(OC)=C(Cl)C1,14.014373731225367
CCC1CCC(C)C(F)=C(OC)CNCCO1,10.069326112655418
CCCC1CC=C(CF)NCCCCOCCC1,14.18987165468006
COC1=C(F)CC(C)CCCCOCCCNCC1,15.007318097656533
COC1=C(F)CCCCCCCCCOCCN1,16.845907882930806
CCC1CC(F)=C(NC)CCOCCC1C,10.096084996124391
CC1C=C(CF)NCCCOCCCC1,12.928214952238843
CCCCC1CCCOCCNCC(OC)=C(F)C1,13.771600932370964
OC1=C(CF)NCCOCCC2CCC1=C2O,5.305359962913176
CCCCCC1CC=C(CF)NCCCO1,7.885136523509975
CNC1=C(Cl)CCCCC(C)CCOCC1,14.860771060335798
CCC1CCOCCCNCC(OC)=C(F)CC1,14.081734448656068
CCCC1(C)CCCNCC(OC)=C1F,12.715602010651839
OC1=C(CF)NCCOCCCCCC1,16.01692044640442
CCCC1(C)CCOCCC(NC)=C1F,12.696271250920212
CCCCC1C=C(CF)NCCCCOCC1,12.001072527574753
CCC1C=C(CF)NCCCOCCCCC1,13.43794346738532
CC1CCCCNC(CF)=C(O)C(C)CCO1,10.52353014491046
CNC1=C(F)CCCCCC(C)OCCCNC1,14.196325594381324
FCC1=C2CCC(CCCCOCCN1)C2,8.443662366398893
CCCC1COCCCNC(CF)=C1O,10.049008405745044
CC1CC=C(CF)NCCCOCCCC1C,11.137738439499655
CCC1COCCCCCC(F)=C(OC)CN1,12.970086195977629
CC1C=C(CF)NCCCOCC(C)C1,8.333996641356539
CNC1=C(F)CCCCC(C)CCCCNC1,16.04250049197512
OC1=C(CF)NCCCOCCCCCC1,16.50395612914727
CCC1CCC=C(CF)NCCCO1,10.975311063011358
CNC1=C(F)C(C)CCC(C)CCCNC1,12.24325285464044
COC1=C(F)C(C)CC(C)CCCCNC1,12.24440935552013
CC1CCCC2=C(CF)NCCC(OC1)O2,3.3229252236884252
FCC1=CCC2CCCC(C2)OCCCNCCN1,4.834239106974396
OC1=C(CF)NCCCOC2CCCCC1C2,6.474772240874421
CNC1=C(F)CC(C)CCCCCOCCNC1,14.73807330017834
CC1CCCC(O)=C(CF)NCCOC1,11.603598277483925
FCCNCCNCCC1CC2CC1C1CCCC21,4.217042014865757
CCC1CC(C)COCCCCOCC(NC)=C1F,9.821186287947782
CCCC1CC(CC)C(F)=C(OC)CNCCO1,9.581537118315888
CCC1OCCNCC(OC)=NC2CCCC21SF,3.4912617611005277
FCC1=CCCOCCCCCCOCCN1,17.032901255529016
CCC1(C)CCOCCC(NC)=C1F,12.041929423837846
CC1CCCCOCCCCNC(CF)=C1O,13.93351845601245
FCC1=CCCCCCCOCCCOCCN1,17.20924777355695
CCC1CCOCCCC(NC)=C(F)C(C)CC1,12.944109669037049
CNC1=C(F)CCC(C)CCCCOC1,14.10219102108635
CC1CCCC(O)=C(CF)NCCCOC1,12.452513791743884
CCC1C#CC(=O)C1CCCC1COCCN1CC,3.65898351686585
CCCC1CCCCOCCCNCC(OC)=C(F)C1,14.461542832972462
COC1=C(F)CC(C)C(O)CCOCCOCC1,10.471211056985705
CNC1=C(F)C(C)CCCC(C)CCCNC1,12.973577723195547
COC1=C2CCCC(C)C2(Cl)CCOCCCNC1,7.005547187172788
COC1=C(F)CCCCCOCCCOC1,14.7307884440116
CNC1=C(F)CC(C)CCCC(O)CCOCC1,12.377216659293554
O=[SH]OC1CC=C(CF)NCCCOCCCCC1,5.6859417968971
CCCCCC1CCCCNCC(OC)=C1F,9.271922026700134
COC1=C(F)CCC(C)CCCCCNCC1,16.231265166710063
CCCC1CCC(CO)CCCNCC(OC)=C1F,10.96715580465906
COC1=C(F)C(C)(C)CCCCCOCCNC1,16.153489703311813
CCC1(C)CCCCOCCOCCC(NC)=C1F,12.826539568645623
COC1=COCCCOCC(CF)OC1,8.089687030574437
COC1=C(F)CCCCCCCCOCCCN1,16.8589263509021
CCC1CCCCCC(Cl)=C(OC)CNCCO1,13.916647959472764
CC1CCCCC(O)=C(CF)NCCNC1,13.343265014141352
COC1=C(Cl)CCC(C)CCCCOCCNC1,14.583126394726138
CCCCCCC1OCCCNC(CF)=C1O,8.878028322558729
CCC1CCCOCC(NC)=C(Cl)CC(C)CC1,12.286764283448711
CCC1CCOCCCNCCC(OC)=C(F)C1,13.947883762079547
COC1=C(F)C(C(C)C)C(C)CCCOCCNC1,10.744393095671315
OC1=C(CF)NCCCNCCCCCCCCC1,17.649877344801276
CNC1=C(F)C(C)CCC(C)CCCOCC1,12.94581154361581
COC1=C(F)C(CC(C)C)C(C)NC1,8.777868007982983
CCC1CCOCCOCCC(OC)=C1F,11.550912472714641
